budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,crew,Profit,overview_2
3800000,"['Drama', 'Comedy', 'Romance']",http://www.thegoodheartfilm.com/,5178,"['san francisco', 'homeless person', 'bar', 'suicide attempt', 'heart attack', 'friendship', 'hospital']",en,The Good Heart,"['Brian', 'Cox', 'stars', 'as', 'Jacques,', 'the', 'curmudgeonly', 'owner', 'of', 'a', 'gritty', 'New', 'York', 'dive', 'bar', 'that', 'serves', 'as', 'home', 'to', 'a', 'motley', 'assortment', 'of', 'professional', 'drinkers.', 'Jacques', 'is', 'determinedly', 'drinking', 'and', 'smoking', 'himself', 'to', 'death', 'when', 'he', 'meets', 'Lucas', '(Dano),', 'a', 'homeless', 'young', 'man', 'who', 'has', 'already', 'given', 'up', 'on', 'life.', 'Determined', 'to', 'keep', 'his', 'legacy', 'alive,', 'Jacques', 'deems', 'Lucas', 'is', 'a', 'fitting', 'heir', 'and', 'takes', 'him', 'under', 'his', 'wing,', 'schooling', 'him', 'in', 'the', 'male-centric', 'laws', 'of', 'his', 'alcoholic', 'clubhouse:', 'no', 'new', 'customers,', 'no', 'fraternizing', 'with', 'customers', 'and,', 'absolutely', 'no', 'women.', 'Lucas', 'is', 'a', 'quick', 'study,', 'but', 'their', 'friendship', 'is', 'put', 'to', 'the', 'test', 'when', 'the', 'distraught', 'and', 'beautiful', 'April', '(Isild', 'Le', 'Besco)', 'shows', 'up', 'at', 'the', 'bar', 'seeking', 'shelter,', 'and', 'Lucas', 'insists', 'they', 'help', 'her', 'out.']",2.201678,"[{""name"": ""Nimbus Film Productions"", ""id"": 11672}]","['Denmark', 'France', 'Iceland', 'United States of America']",2009,0,1 h 35 min,"['English', 'Italiano']",Released: 2009,Everyone needs a refuge from the world.,The Good Heart,6.0,21,5178,"['Brian Cox', 'Paul Dano', 'Stephanie Szostak']",['Dagur Kári'],-3800000,"Brian Cox stars as Jacques, the curmudgeonly owner of a gritty New York dive bar that serves as home to a motley assortment of professional drinkers. Jacques is determinedly drinking and smoking himself to death when he meets Lucas (Dano), a homeless young man who has already given up on life. Determined to keep his legacy alive, Jacques deems Lucas is a fitting heir and takes him under his wing, schooling him in the male-centric laws of his alcoholic clubhouse: no new customers, no fraternizing with customers and, absolutely no women. Lucas is a quick study, but their friendship is put to the test when the distraught and beautiful April (Isild Le Besco) shows up at the bar seeking shelter, and Lucas insists they help her out."
4000000,"['Comedy', 'Drama']",http://www.foxsearchlight.com/site/thehistoryboys/,8618,"['gay', 'becoming an adult', 'education', 'exam', 'scholarship', 'oxford', 'cambridge', 'history', 'based on play', 'student', ""boys' school"", 'teachers and students', '1980s']",en,The History Boys,"['The', 'story', 'of', 'an', 'unruly', 'class', 'of', 'bright,', 'funny', 'history', 'students', 'at', 'a', 'Yorkshire', 'grammar', 'school', 'in', 'pursuit', 'of', 'an', 'undergraduate', 'place', 'at', 'Oxford', 'or', 'Cambridge.', 'Bounced', 'between', 'their', 'maverick', 'English', 'master,', 'a', 'young', 'and', 'shrewd', 'teacher', 'hired', 'to', 'up', 'their', 'test', 'scores,', 'a', 'grossly', 'out-numbered', 'history', 'teacher,', 'and', 'a', 'headmaster', 'obsessed', 'with', 'results,', 'the', 'boys', 'attempt', 'to', 'pass.']",3.771652,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""UK Film Council"", ""id"": 2452}]",['United Kingdom'],2006,13401952,1 h 49 min,['English'],Released: 2006,History. It's just one bloody thing after another.,The History Boys,6.6,66,8618,"['Samuel Anderson', 'Dominic Cooper', 'James Corden']",['Nicholas Hytner'],9401952,"The story of an unruly class of bright, funny history students at a Yorkshire grammar school in pursuit of an undergraduate place at Oxford or Cambridge. Bounced between their maverick English master, a young and shrewd teacher hired to up their test scores, a grossly out-numbered history teacher, and a headmaster obsessed with results, the boys attempt to pass."
3500000,['Comedy'],http://www.newline.com/properties/friday.html,10634,"['rap music', 'parents kids relationship', 'rapper', 'job']",en,Friday,"['Craig', 'and', 'Smokey', 'are', 'two', 'guys', 'in', 'Los', 'Angeles', 'hanging', 'out', 'on', 'their', 'porch', 'on', 'a', 'Friday', 'afternoon,', 'smoking', 'and', 'drinking,', 'looking', 'for', 'something', 'to', 'do.']",25.5748,"[{""name"": ""New Line Cinema"", ""id"": 12}]",['United States of America'],1995,28215918,1 h 31 min,['English'],Released: 1995,A lot can go down between thursday and saturday...,Friday,7.0,503,10634,"['Ice Cube', 'Chris Tucker', 'Nia Long']",['F. Gary Gray'],24715918,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do."
3500000,"['Mystery', 'Horror']",http://a24films.com/films/witch/,310131,"['witch', 'new england', '17th century']",en,The Witch,"['New', 'England', 'in', 'the', '1630s:', 'William', 'and', 'Katherine', 'lead', 'a', 'devout', 'Christian', 'life', 'with', 'five', 'children,', 'homesteading', 'on', 'the', 'edge', 'of', 'an', 'impassable', 'wilderness.', 'When', 'their', 'newborn', 'son', 'vanishes', 'and', 'crops', 'fail,', 'the', 'family', 'turns', 'on', 'one', 'another.', 'Beyond', 'their', 'worst', 'fears,', 'a', 'supernatural', 'evil', 'lurks', 'in', 'the', 'nearby', 'wood.']",50.319662,"[{""name"": ""Parts and Labor"", ""id"": 6531}, {""name"": ""RT Features"", ""id"": 30666}, {""name"": ""Rooks Nest Entertainment"", ""id"": 34456}, {""name"": ""Maiden Voyage Pictures"", ""id"": 41641}, {""name"": ""Pulse Films"", ""id"": 57430}, {""name"": ""Scythia Films"", ""id"": 61011}, {""name"": ""Code Red Productions"", ""id"": 79434}, {""name"": ""Mott Street Pictures"", ""id"": 79435}, {""name"": ""Very Special Projects"", ""id"": 79436}]","['Canada', 'United States of America']",2016,40423945,1 h 32 min,['English'],Released: 2016,Evil takes many forms.,The Witch,6.3,1434,310131,"['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie']",['Robert Eggers'],36923945,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood."
1000000,"['TV Movie', 'Horror']",http://www.theasylum.cc/product.php?id=230,205321,"['california', 'helicopter', 'beach', 'tornado', 'hurricane', 'attack', 'blood', 'chainsaw', 'storm', 'explosion', 'danger', 'shark', 'tv movie', 'flood']",en,Sharknado,"['A', 'freak', 'hurricane', 'hits', 'Los', 'Angeles,', 'causing', 'man-eating', 'sharks', 'to', 'be', 'scooped', 'up', 'in', 'tornadoes', 'and', 'flooding', 'the', 'city', 'with', 'shark-infested', 'seawater.', 'Surfer', 'and', 'bar-owner', 'Fin', 'sets', 'out', 'with', 'his', 'friends', 'Baz', 'and', 'Nova', 'to', 'rescue', 'his', 'estranged', 'wife', 'April', 'and', 'teenage', 'daughter', 'Claudia']",20.466433,"[{""name"": ""The Asylum"", ""id"": 1311}, {""name"": ""Syfy"", ""id"": 6677}, {""name"": ""Southward Films"", ""id"": 22872}]",['United States of America'],2013,0,1 h 26 min,['English'],Released: 2013,Enough said!,Sharknado,3.8,476,205321,"['Ian Ziering', 'Tara Reid', 'Cassandra Scerbo']",['Anthony C. Ferrante'],-1000000,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia"
3500000,"['Fantasy', 'Horror']",http://trolljegeren.no/,46146,"['hunter', 'mountains', 'wilderness', 'adventure', 'forest', 'secret government organization', 'hunting trip', 'wildlife', 'conspiracy', 'troll', 'mockumentary', 'found footage', 'aftercreditsstinger']",nb,Trolljegeren,"['A', 'group', 'of', 'students', 'investigates', 'a', 'series', 'of', 'mysterious', 'bear', 'killings,', 'but', 'learns', 'that', 'there', 'are', 'much', 'more', 'dangerous', 'things', 'going', 'on.', 'They', 'start', 'to', 'follow', 'a', 'mysterious', 'hunter,', 'learning', 'that', 'he', 'is', 'actually', 'a', 'troll', 'hunter.']",12.982319,"[{""name"": ""Filmkameratene A/S"", ""id"": 1003}, {""name"": ""Film Fund FUZZ"", ""id"": 5241}, {""name"": ""SF Norge A/S"", ""id"": 56050}]",['Norway'],2010,4159678,1 h 43 min,['Norsk'],Released: 2010,You believe it when you see it!,Troll Hunter,6.7,583,46146,"['Otto Jespersen', 'Hans Morten Hansen', 'Tomas Alf Larsen']",['André Øvredal'],659678,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter."
3500000,['Documentary'],http://www.timetochoose.com,370662,"['climate change', 'documentary']",en,Time to Choose,"['Academy', 'Award®', 'winning', 'director', 'Charles', ""Ferguson's"", 'new', 'film', 'investigates', 'global', 'climate', 'change', 'villains', 'and', 'heroes,', 'and', 'reveals', 'practical', 'solutions', 'to', 'act', 'on.']",1.618138,"[{""name"": ""Representational Pictures"", ""id"": 8796}]",['United States of America'],2015,0,1 h 40 min,['English'],Released: 2015,Climate change for good.,Time to Choose,0.0,0,370662,"['Oscar Isaac', 'Jane Goodall', 'Jerry Brown']",['Charles Ferguson'],-3500000,"Academy Award® winning director Charles Ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on."
8000000,"['Documentary', 'Family']",http://empereur.luc-jacquet.com/index_flash.htm,1667,"['parents kids relationship', 'penguin', 'brood', 'autonomy', 'egg', 'survival', 'snow', 'antarctic']",fr,La Marche de l'empereur,"['Every', 'year,', 'thousands', 'of', ""Antartica's"", 'emperor', 'penguins', 'make', 'an', 'astonishing', 'journey', 'to', 'breed', 'their', 'young.', 'They', 'walk,', 'marching', 'day', 'and', 'night', 'in', 'single', 'file', '70', 'miles', 'into', 'the', 'darkest,', 'driest', 'and', 'coldest', 'continent', 'on', 'Earth.']",17.537154,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Buena Vista International Film Production France"", ""id"": 7658}, {""name"": ""Alliance de Production Cinematographique (APC)"", ""id"": 8661}, {""name"": ""L'Institut Polare Fran\u00e7ais Paul-\u00c9mile Victor"", ""id"": 66329}, {""name"": ""National Geographic Films"", ""id"": 66330}, {""name"": ""Bonne Pioche"", ""id"": 66331}]",['France'],2005,127392239,1 h 20 min,"['Français', 'English']",Released: 2005,"In the harshest place on Earth, love finds a way.",March of the Penguins,6.9,358,1667,"['Morgan Freeman', 'Charles Berling', 'Romane Bohringer']",['Luc Jacquet'],119392239,"Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth."
3500000,"['Thriller', 'Drama']",http://www.margincallmovie.com/,50839,"['capitalism', 'brokerage', 'wall street', 'downsizing', 'financial crisis', 'stock market', 'stock market crash', '21st century', 'investment']",en,Margin Call,"['A', 'thriller', 'that', 'revolves', 'around', 'the', 'key', 'people', 'at', 'an', 'investment', 'bank', 'over', 'a', '24-hour', 'period', 'during', 'the', 'early', 'stages', 'of', 'the', 'financial', 'crisis.']",26.259389,"[{""name"": ""Benaroya Pictures"", ""id"": 6692}, {""name"": ""Before the Door Pictures"", ""id"": 14861}, {""name"": ""Washington Square Films"", ""id"": 14862}, {""name"": ""Untitled Entertainment"", ""id"": 46225}]",['United States of America'],2011,19504039,1 h 47 min,['English'],Released: 2011,Be first. Be smarter. Or cheat.,Margin Call,6.7,524,50839,"['Kevin Spacey', 'Paul Bettany', 'Jeremy Irons']",['J.C. Chandor'],16004039,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.
3300000,['Drama'],http://sonyclassics.com/whiplash/,244786,"['jazz', 'obsession', 'conservatory', 'music teacher', 'new york city', 'violence', 'montage', 'drummer', 'public humiliation', 'jazz band', 'young adult', 'music school']",en,Whiplash,"['Under', 'the', 'direction', 'of', 'a', 'ruthless', 'instructor,', 'a', 'talented', 'young', 'drummer', 'begins', 'to', 'pursue', 'perfection', 'at', 'any', 'cost,', 'even', 'his', 'humanity.']",192.528841,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Right of Way Films"", ""id"": 32157}]",['United States of America'],2014,13092000,1 h 45 min,['English'],Released: 2014,The road to greatness can take you to the edge.,Whiplash,8.3,4254,244786,"['Miles Teller', 'J.K. Simmons', 'Melissa Benoist']",['Damien Chazelle'],9792000,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity."
3300000,"['Drama', 'Crime']",http://cidadededeus.globo.com/,598,"['male nudity', 'street gang', 'brazilian', 'photographer', '1970s', 'puberty', 'ghetto', 'gang war', 'coming of age', 'woman director', '1980s']",pt,Cidade de Deus,"['Cidade', 'de', 'Deus', 'is', 'a', 'shantytown', 'that', 'started', 'during', 'the', '1960s', 'and', 'became', 'one', 'of', 'Rio', 'de', 'Janeiro’s', 'most', 'dangerous', 'places', 'in', 'the', 'beginning', 'of', 'the', '1980s.', 'To', 'tell', 'the', 'story', 'of', 'this', 'place,', 'the', 'movie', 'describes', 'the', 'life', 'of', 'various', 'characters,', 'all', 'seen', 'by', 'the', 'point', 'of', 'view', 'of', 'the', 'narrator,', 'Buscapé.', 'Buscapé', 'was', 'raised', 'in', 'a', 'very', 'violent', 'environment.', 'Despite', 'the', 'feeling', 'that', 'all', 'odds', 'were', 'against', 'him,', 'he', 'finds', 'out', 'that', 'life', 'can', 'be', 'seen', 'with', 'other', 'eyes:', 'The', 'eyes', 'of', 'an', 'artist.', 'By', 'accident,', 'he', 'becomes', 'a', 'professional', 'photographer,', 'gaining', 'his', 'freedom.']",44.356711,"[{""name"": ""O2 Filmes"", ""id"": 345}, {""name"": ""VideoFilmes"", ""id"": 346}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Globo filmes"", ""id"": 10954}, {""name"": ""Lumiere"", ""id"": 11444}, {""name"": ""Hank Levine Film"", ""id"": 11445}, {""name"": ""Lereby Productions"", ""id"": 11446}]","['Brazil', 'France']",2002,30641770,2 h 10 min,['Português'],Released: 2002,"If you run you're dead... if you stay, you're dead again. Period.",City of God,8.1,1814,598,"['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen']",['Fernando Meirelles'],27341770,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom."
3400000,"['Drama', 'Music']",http://www.reneethemovie.com/,75861,"['depression', 'biography', 'drug']",en,To Write Love on Her Arms,"['The', 'story', 'follows', '19-year-old', 'Renee', 'who', 'has', 'always', 'loved', 'fairy', 'tales:', 'the', 'idea', 'of', 'a', 'princess,', 'a', 'hero', 'and', 'a', 'happily', 'ever', 'after.', 'But', 'Renee’s', 'life', 'is', 'that', 'of', 'a', 'darker', 'tale:', 'she’s', 'a', 'young', 'woman', 'battling', 'addiction,', 'depression', 'and', 'self-injury.', 'In', 'a', 'creative', 'blend', 'of', 'artistic', 'fantasy', 'balanced', 'with', 'harsh', 'reality,', 'the', 'movie', 'follows', 'Renee', 'on', 'her', 'courageous', 'journey', 'towards', 'recovery.']",6.723057,"[{""name"": ""Two Streets Entertainment"", ""id"": 11046}, {""name"": ""Birchwood Pictures"", ""id"": 30271}, {""name"": ""Noble Pictures"", ""id"": 40366}, {""name"": ""Valencia Motion Pictures"", ""id"": 40367}]",['United States of America'],2015,0,1 h 58 min,['English'],Released: 2015,Based on the True Story that started a Global Movement.,To Write Love on Her Arms,6.8,47,75861,"['Kat Dennings', 'Chad Michael Murray', 'Rupert Friend']",['Nathan Frankowski'],-3400000,"The story follows 19-year-old Renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. But Renee’s life is that of a darker tale: she’s a young woman battling addiction, depression and self-injury. In a creative blend of artistic fantasy balanced with harsh reality, the movie follows Renee on her courageous journey towards recovery."
0,"['Drama', 'Romance']",http://www.foxsearchlight.com/adam/,22051,"[""children's book"", ""asperger's syndrome"", 'electrical engineer', ""asperger's""]",en,Adam,"['Adam,', 'a', 'lonely', 'man', 'with', ""Asperger's"", 'Syndrome,', 'develops', 'a', 'relationship', 'with', 'his', 'upstairs', 'neighbor,', 'Beth.']",8.308442,"[{""name"": ""Vox3 Films"", ""id"": 3279}, {""name"": ""Serenade Films"", ""id"": 3459}, {""name"": ""Olympus Pictures"", ""id"": 7400}, {""name"": ""Deer Path Productions"", ""id"": 9352}, {""name"": ""Northwood Productions"", ""id"": 9353}]",['United States of America'],2009,2277396,1 h 39 min,['English'],Released: 2009,A story about two strangers. One a little stranger than the other...,Adam,6.9,150,22051,"['Hugh Dancy', 'Rose Byrne', 'Peter Gallagher']",['Max Mayer'],2277396,"Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth."
0,"['Drama', 'Thriller', 'Crime']",http://www.mariallenaeresdegracia.com/index.html,436,"['individual', 'new york', 'adolescence', 'colombia', 'drug traffic', 'cocaine', 'drug crime', 'illegal immigration', 'maquiladora', 'airplane', 'bravery', 'teacher', 'pregnancy', 'self esteem']",es,"María, llena eres de gracia","['A', 'pregnant', 'Colombian', 'teenager', 'becomes', 'a', 'drug', 'mule', 'to', 'make', 'some', 'desperately', 'needed', 'money', 'for', 'her', 'family.']",3.027892,"[{""name"": ""Fine Line Features"", ""id"": 8}, {""name"": ""Journeyman Pictures"", ""id"": 2291}, {""name"": ""HBO Films"", ""id"": 7429}]","['Ecuador', 'Colombia', 'United States of America']",2004,0,1 h 41 min,"['English', 'Español']",Released: 2004,"Based on 10,000 true stories.",Maria Full of Grace,6.9,101,436,"['Catalina Sandino Moreno', 'Guilied Lopez', 'Yenny Paola Vega']",['Joshua Marston'],0,A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.
