budget,genres,id,keywords,original_language,original_title,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,movie_id,cast,crew,Profit
13000000,"['Drama', 'Romance']",84892,"['shyness', 'secret', 'narration', 'kiss', 'freshman', 'coming of age', 'teenage boy', 'high school student', 'first love', 'aunt nephew relationship', 'gay lead character', 'santa hat', 'lgbt teen', 'aunt nephew incest', 'based on young adult novel']",en,The Perks of Being a Wallflower,43.444135,['United States of America'],2012-09-20,33400000,102.0,['English'],Released,The Perks of Being a Wallflower,7.7,2968,84892,"['Logan Lerman', 'Emma Watson', 'Ezra Miller']",['Stephen Chbosky'],20400000
3000000,['Action'],24227,"['police', 'shoulder holster', 'police shootout', 'shootout at a train station']",en,Excessive Force,1.279106,['United States of America'],1993-05-14,1200000,87.0,['English'],Released,Excessive Force,4.5,10,24227,"['Thomas Ian Griffith', 'Lance Henriksen', 'James Earl Jones']",['Jon Hess'],-1800000
13000000,['Drama'],9672,"['killing', 'death penalty', 'kansas', 'author', 'murder hunt']",en,Infamous,3.680896,['United States of America'],2006-11-16,1151330,110.0,"['English', 'Deutsch']",Released,Infamous,6.4,60,9672,"['Sigourney Weaver', 'Toby Jones', 'Gwyneth Paltrow']",['Douglas McGrath'],-11848670
0,"['Drama', 'Romance', 'Western']",44853,[],en,The Claim,2.996284,"['United Kingdom', 'Canada', 'France']",2000-12-29,0,120.0,['English'],Released,The Claim,5.6,17,44853,"['Peter Mullan', 'Milla Jovovich', 'Wes Bentley']",['Michael Winterbottom'],0
13000000,"['Thriller', 'Horror']",157544,"['exorcism', 'anti-christ', 'exorcist']",en,The Vatican Tapes,10.475368,['United States of America'],2015-07-24,1784763,91.0,"['English', 'Deutsch']",Released,The Vatican Tapes,4.6,243,157544,"['Olivia Taylor Dudley', 'Michael Peña', 'Djimon Hounsou']",['Mark Neveldine'],-11215237
14350531,"['Action', 'Comedy', 'Science Fiction']",59678,"['street gang', 'fireworks', 'chase', 'meteor', 'playground', 'arrest', 'cannabis', 'moped', 'car set on fire', 'car crash', 'alien', 'social satire', 'crime', 'race', 'naive children']",en,Attack the Block,30.952377,['United Kingdom'],2011-05-12,3964682,88.0,['English'],Released,Attack the Block,6.3,733,59678,"['Nick Frost', 'Jodie Whittaker', 'John Boyega']",['Joe Cornish'],-10385849
10000000,"['Drama', 'Romance', 'War']",79777,"['muslim', 'sister sister relationship', 'sarajevo', 'bosnian war of 1992-1995', 'violence', 'united nations', 'woman director']",en,In the Land of Blood and Honey,4.267466,['United States of America'],2011-12-23,303877,127.0,"['Bosanski', 'Hrvatski', 'English', 'Srpski']",Released,In the Land of Blood and Honey,5.8,45,79777,"['Zana Marjanović', 'Goran Kostić', 'Branko Đurić']",['Angelina Jolie'],-9696123
13000000,"['Crime', 'Thriller']",158011,"['underground', 'gas station', 'kidnapping', 'murder', 'suspense', 'serial killer', 'american flag', 'multiple stabbings', 'violence', 'person on fire', 'cell phone', 'psycho']",en,The Call,34.532418,['United States of America'],2013-03-14,68572378,94.0,['English'],Released,The Call,6.6,1257,158011,"['Halle Berry', 'Abigail Breslin', 'Morris Chestnut']",['Brad Anderson'],55572378
0,"['History', 'Drama', 'War', 'Action']",407887,"['korea', 'fictionalized history', 'operation ""trudy jackson""', 'general douglas macarthur', 'operation x-ray', 'incheon']",ko,인천상륙작전,6.116436,['South Korea'],2016-07-27,0,110.0,"['English', '한국어/조선말']",Released,Operation Chromite,5.8,29,407887,"['Lee Jung-jae', 'Liam Neeson', 'Lee Beom-soo']",['John H. Lee'],0
0,"['Family', 'Action', 'Adventure']",17043,['crocodile'],en,The Crocodile Hunter: Collision Course,1.714972,"['Australia', 'United States of America']",2002-07-26,33082548,90.0,['English'],Released,The Crocodile Hunter: Collision Course,5.3,34,17043,"['Steve Irwin', 'Terri Irwin', 'Magda Szubanski']",['John Stainton'],33082548
13000000,"['Comedy', 'Drama', 'Romance']",8952,"['judge', 'small town', 'con man', 'fraud', 'jail', 'white collar criminal']",en,I Love You Phillip Morris,19.664699,['United States of America'],2009-01-18,10652035,98.0,['English'],Released,I Love You Phillip Morris,6.4,503,8952,"['Jim Carrey', 'Ewan McGregor', 'Leslie Mann']",['Glenn Ficarra'],-2347965
12000000,"['Adventure', 'Drama']",62204,"['stone age', 'cavemen', 'prehistoric adventure', 'prehistoric times', 'prehistoric man']",xx,La Guerre du feu,6.537986,"['Canada', 'France', 'United States of America']",1981-12-15,55260558,100.0,['No Language'],Released,Quest for Fire,7.1,109,62204,"['Everett McGill', 'Ron Perlman', 'Nicholas Kadi']",['Jean-Jacques Annaud'],43260558
12500000,"['Drama', 'Romance']",13435,"['u.s. navy', 'biography']",en,Antwone Fisher,13.349012,['United States of America'],2002-12-19,23367586,120.0,"['English', '日本語', 'Pусский', 'Español']",Released,Antwone Fisher,6.7,137,13435,"['Derek Luke', 'Malcolm David Kelley', 'Cory Hodges']",['Denzel Washington'],10867586
0,"['Drama', 'Romance']",17187,[],en,The Emperor's Club,6.796079,['United States of America'],2002-11-22,0,108.0,['English'],Released,The Emperor's Club,6.9,96,17187,"['Kevin Kline', 'Emile Hirsch', 'Embeth Davidtz']",['Michael Hoffman'],0
12500000,"['Action', 'Thriller', 'Crime', 'Romance']",319,"['father son relationship', 'film producer', 'mexican standoff', 'loss of father', 'cocaine', 'love', 'mafia', 'los angeles', 'drug', 'illegal prostitution', 'gun violence']",en,True Romance,35.268557,['United States of America'],1993-09-09,12281551,120.0,"['English', 'Italiano']",Released,True Romance,7.5,749,319,"['Christian Slater', 'Patricia Arquette', 'Michael Rapaport']",['Tony Scott'],-218449
3100000,"['Romance', 'Science Fiction']",59457,[],en,Womb,7.453347,"['Germany', 'France', 'Hungary']",2010-07-15,0,111.0,['English'],Released,Womb,5.9,92,59457,"['Eva Green', 'Matt Smith', 'Lesley Manville']",['Benedek Fliegauf'],-3100000
12500000,"['Crime', 'Drama', 'Mystery']",9504,"['robbery', 'office', 'shop', 'estate agent', 'company', 'contest', 'cowardliness', 'cult film', 'real estate', 'pressure', 'neo-noir']",en,Glengarry Glen Ross,13.939054,['United States of America'],1992-09-15,10725228,100.0,['English'],Released,Glengarry Glen Ross,7.5,323,9504,"['Al Pacino', 'Jack Lemmon', 'Alec Baldwin']",['James Foley'],-1774772
13000000,"['Crime', 'Drama', 'Thriller']",37414,"['sheriff', 'crime fighter']",en,The Killer Inside Me,11.892615,['United States of America'],2010-02-19,0,109.0,['English'],Released,The Killer Inside Me,6.0,173,37414,"['Casey Affleck', 'Kate Hudson', 'Jessica Alba']",['Michael Winterbottom'],-13000000
0,"['Drama', 'Fantasy', 'Horror', 'Thriller']",6217,"['shotgun', 'attack', 'lingerie', 'held captive', 'incest', 'dissection', 'jungle cat', 'erotic movie']",en,Cat People,5.69872,['United States of America'],1982-04-02,0,118.0,['English'],Released,Cat People,6.0,94,6217,"['Nastassja Kinski', 'Malcolm McDowell', 'John Heard']",['Paul Schrader'],0
12500000,"['Horror', 'Mystery', 'Thriller']",26688,"['female nudity', 'graduation', 'serial killer', 'blood', 'slasher', 'killer', 'horror movie remade', 'sorority house', 'axe']",en,Sorority Row,8.780512,['United States of America'],2009-09-09,27206120,101.0,['English'],Released,Sorority Row,5.4,177,26688,"['Rumer Willis', 'Briana Evigan', 'Jamie Chung']",['Stewart Hendler'],14706120
0,"['Adventure', 'Drama', 'Romance']",43867,"['kidnapping', 'coronation', 'villain', 'kingdom', 'heir to the throne', 'royalty', 'mistaken identity', 'king', 'identity swap', 'monarch', 'lookalikes', 'beautiful princess']",en,The Prisoner of Zenda,4.021389,['United States of America'],1937-09-03,0,101.0,"['Español', 'English']",Released,The Prisoner of Zenda,8.4,11,43867,"['Ronald Colman', 'Madeleine Carroll', 'Raymond Massey']",['John Cromwell'],0
12000000,"['Comedy', 'Romance', 'Drama']",6615,"['garage', 'lone wolf', 'dying and death', 'loss', 'delusion', 'puppet', 'doll']",en,Lars and the Real Girl,15.817096,['United States of America'],2007-10-12,11293663,106.0,"['English', 'Español']",Released,Lars and the Real Girl,7.1,509,6615,"['Ryan Gosling', 'Emily Mortimer', 'Paul Schneider']",['Craig Gillespie'],-706337
12500000,"['War', 'Drama']",14574,"['nationalism', 'concentration camp', 'world war ii', 'gas chamber', 'nazis', 'concentration camp prisoner']",en,The Boy in the Striped Pyjamas,34.821223,"['United Kingdom', 'United States of America']",2008-05-07,20416563,94.0,['English'],Released,The Boy in the Striped Pyjamas,7.7,1451,14574,"['Asa Butterfield', 'Jack Scanlon', 'Vera Farmiga']",['Mark Herman'],7916563
12800000,"['Drama', 'Crime', 'Music']",16,"['individual', 'dancing', 'usa', 'robbery', 'factory worker', 'secret', 'factory', 'small town', 'dance', 'blindness and impaired vision', 'death penalty', 'immigrant', 'eye operation', 'eyesight', 'fantasy', 'naivety', 'self-abandonment', 'hereditary disease', 'loss of eyesight', 'czech', 'dying and death', 'van', 'friendship', 'murder', 'teacher', 'debt', 'execution', 'crime', 'police officer']",en,Dancer in the Dark,22.022228,"['Argentina', 'Denmark', 'Finland', 'France', 'Germany', 'Iceland', 'Italy', 'Netherlands', 'Norway', 'Sweden', 'United Kingdom', 'United States of America']",2000-05-17,40031879,140.0,['English'],Released,Dancer in the Dark,7.6,377,16,"['Björk', 'Catherine Deneuve', 'David Morse']",['Lars von Trier'],27231879
0,"['Drama', 'Romance']",39780,"['minister', 'australia', 'inheritance', 'wager', 'woman director', '19th century']",en,Oscar and Lucinda,0.139384,"['Australia', 'United Kingdom', 'United States of America']",1997-12-31,0,132.0,"['Français', 'English']",Released,Oscar and Lucinda,6.2,25,39780,"['Ralph Fiennes', 'Cate Blanchett', 'Ciarán Hinds']",['Gillian Armstrong'],0
12500000,"['Crime', 'Drama']",21612,"['suicide', 'bedroom', 'strike', 'great depression', 'trade union', 'murder', 'mafia', 'corpse', 'new york city', 'violence', 'stabbing', 'madness', '1930s']",en,The Funeral,2.950618,['United States of America'],1996-01-26,1227324,99.0,"['Italiano', 'English']",Released,The Funeral,7.3,31,21612,"['Christopher Walken', 'Chris Penn', 'Annabella Sciorra']",['Abel Ferrara'],-11272676
15000000,"['Comedy', 'Drama', 'Romance']",36691,"['infidelity', 'bankrupt', 'loneliness', 'comedy', 'family drama']",en,Solitary Man,7.497306,['United States of America'],2009-09-07,5024782,90.0,['English'],Released,Solitary Man,5.8,84,36691,"['Michael Douglas', 'Danny DeVito', 'Jesse Eisenberg']",['Brian Koppelman'],-9975218
20000000,"['Action', 'Comedy', 'Thriller']",23631,"['illegal immigration', 'immigration law', 'machete', 'politician', 'death of a child', 'hard to kill', 'brutal death']",en,Machete,26.396191,['United States of America'],2010-09-01,31327899,105.0,"['English', 'Español']",Released,Machete,6.3,1150,23631,"['Danny Trejo', 'Michelle Rodriguez', 'Jessica Alba']",['Robert Rodriguez'],11327899
12500000,"['Crime', 'Comedy', 'Drama']",45324,"['biography', 'duringcreditsstinger']",en,Casino Jack,6.546037,['Canada'],2010-09-16,1083683,108.0,"['English', 'Français']",Released,Casino Jack,6.0,94,45324,"['Kevin Spacey', 'Kelly Preston', 'Hannah Endicott-Douglas']",['George Hickenlooper'],-11416317
12300000,"['Animation', 'Adventure', 'Family']",12144,"['vulkan', 'loss of mother', 'tyrannosaurus rex', 'earthquake', 'primitive time', 'dinosaur']",en,The Land Before Time,28.670193,"['Ireland', 'United States of America']",1988-11-18,84460846,69.0,['English'],Released,The Land Before Time,7.0,640,12144,"['Gabriel Damon', 'Candace Hutson', 'Judith Barsi']",['Don Bluth'],72160846
0,"['Action', 'Adventure', 'Drama', 'History', 'War']",11658,"['archaeologist', 'korean war', 'north korea', 'south korea', 'air raid', 'pyre']",ko,태극기 휘날리며,9.572705,['South Korea'],2004-02-05,15,140.0,['한국어/조선말'],Released,Tae Guk Gi: The Brotherhood of War,7.4,133,11658,"['Jang Dong-gun', 'Won Bin', 'Lee Eun-ju']",['Kang Je-gyu'],15
12500000,"['Drama', 'Family']",56601,"['baseball', 'sport', 'based on true story', 'family relationships']",en,The Perfect Game,0.903529,['United States of America'],2010-04-01,3878993,118.0,['English'],Released,The Perfect Game,6.3,30,56601,"['Clifton Collins Jr', 'Cheech Marin', 'Moisés Arias']",['William Dear'],-8621007
8000000,"['Drama', 'Horror', 'Thriller']",9552,"['exorcism', 'holy water', 'religion and supernatural', 'vomit', 'christian', 'possession', 'profanity', 'priest', 'ouija board', 'satan', 'paranormal phenomena', 'girl', 'demon', 'strong language', 'disturbed child', 'crisis of faith', 'sfx']",en,The Exorcist,47.584643,['United States of America'],1973-12-26,441306145,122.0,"['Deutsch', 'Français', 'Latin', 'العربية', 'ελληνικά', 'English']",Released,The Exorcist,7.5,2005,9552,"['Linda Blair', 'Max von Sydow', 'Ellen Burstyn']",['William Friedkin'],433306145
7000000,"['Horror', 'Thriller', 'Adventure']",578,"['fishing', 'atlantic ocean', 'bathing', 'shipwreck', 'police chief', 'ferry boat', 'dying and death', 'dolly zoom', 'shark', 'great white shark', 'animal horror']",en,Jaws,50.152327,['United States of America'],1975-06-18,470654000,124.0,['English'],Released,Jaws,7.5,2542,578,"['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss']",['Steven Spielberg'],463654000
11000000,"['Comedy', 'Romance']",2105,"['graduation', 'innocence', 'coming of age', 'teenager', 'high school student', 'pie', 'teen comedy', 'teenage sexuality', 'exchange student', 'sitting on a toilet', 'voyeurism', 'virginity', 'laxative', 'prom night']",en,American Pie,60.767168,['United States of America'],1999-07-09,235483004,95.0,['English'],Released,American Pie,6.4,2296,2105,"['Jason Biggs', 'Chris Klein', 'Thomas Ian Nicholas']",['Chris Weitz'],224483004
12516654,"['Animation', 'Comedy', 'Drama', 'Family']",126319,"['mouse', 'musician', 'friendship', 'prejudice', 'bear']",fr,Ernest et Célestine,11.103202,"['Belgium', 'France', 'Luxembourg']",2012-12-12,8109160,78.0,['Français'],Released,Ernest & Celestine,7.6,142,126319,"['Anne-Marie Loop', 'Lambert Wilson', 'Pauline Brunner']",['Stéphane Aubier'],-4407494
25000000,"['Action', 'Adventure', 'Comedy']",10136,"['monk', 'social worker', 'wretch', 'tibet', 'demon', 'evil', 'missing person', 'mysticism', 'reluctant hero']",en,The Golden Child,15.26213,['United States of America'],1986-12-12,79817939,94.0,"['Český', 'English', 'Italiano']",Released,The Golden Child,5.6,304,10136,"['Eddie Murphy', 'Charles Dance', 'Charlotte Lewis']",['Michael Ritchie'],54817939
12000000,"['Comedy', 'Romance']",67660,"['advice', 'love', 'relationship', 'ensemble cast', 'duringcreditsstinger', 'turning the tables', 'reading a book', 'african american comedy']",en,Think Like a Man,6.035152,['United States of America'],2012-04-16,96070507,122.0,['English'],Released,Think Like a Man,6.9,281,67660,"['Michael Ealy', 'Jerry Ferrara', 'Meagan Good']",['Tim Story'],84070507
12000000,"['Comedy', 'Drama']",10611,"['hairdresser', 'shop', 'neighbor', 'debt', 'meeting', 'hoodlum']",en,Barbershop,10.297189,['United States of America'],2002-04-01,75781642,102.0,['English'],Released,Barbershop,6.2,137,10611,"['Ice Cube', 'Anthony Anderson', 'Cedric the Entertainer']",['Tim Story'],63781642
12000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",154,"['uss enterprise', 'genesis', 'asteroid', 'self sacrifice', 'midlife crisis', 'terraforming', 'simulator', 'cadet', 'radiation', 'uss reliant', 'ceti alpha v', 'genetics', 'space opera']",en,Star Trek II: The Wrath of Khan,22.434102,['United States of America'],1982-06-03,96800000,113.0,['English'],Released,Star Trek II: The Wrath of Khan,7.3,675,154,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",['Nicholas Meyer'],84800000
15000000,"['Comedy', 'Mystery']",3049,"['dolphin', 'mascot', 'private detective', 'pets']",en,Ace Ventura: Pet Detective,41.249004,['United States of America'],1994-02-04,107217396,86.0,['English'],Released,Ace Ventura: Pet Detective,6.4,1648,3049,"['Jim Carrey', 'Sean Young', 'Courteney Cox']",['Tom Shadyac'],92217396
12000000,"['Thriller', 'Science Fiction']",860,"['video game', 'artificial intelligence', 'fbi', 'cold war', 'hacker', 'prosecution', 'norad', 'government', 'computer', 'nuclear threat']",en,WarGames,23.161754,['United States of America'],1983-06-03,79567667,114.0,['English'],Released,WarGames,7.0,504,860,"['Matthew Broderick', 'Dabney Coleman', 'Ally Sheedy']",['John Badham'],67567667
12000000,"['Crime', 'Drama', 'Romance', 'Thriller']",9281,"['corruption', 'detective', 'police brutality', 'amish', 'suspense', 'barn raising', 'lancaster, pa']",en,Witness,19.195399,['United States of America'],1985-02-08,68706993,113.0,"['Deutsch', 'English']",Released,Witness,7.0,375,9281,"['Harrison Ford', 'Kelly McGillis', 'Josef Sommer']",['Peter Weir'],56706993
12000000,"['Action', 'Thriller', 'War']",75674,"['submarine', 'navy', 'scuba diving', 'heroism', 'navy seal', 'pistol', 'secret plot', 'military life', 'valor', 'terrorist plot', 'navy life', 'national security', 'pregnant wife', 'silver star', 'counter plot', 'duringcreditsstinger']",en,Act of Valor,21.958055,['United States of America'],2012-02-24,81272766,110.0,"['English', 'Pусский']",Released,Act of Valor,6.3,417,75674,"['Roselyn Sánchez', 'Emilio Rivera', 'Nestor Serrano']",['Mike McCoy'],69272766
12000000,"['Music', 'Drama', 'Romance', 'Crime']",9762,"['dancing', 'new love', 'dance', 'baltimore', 'art school', 'woman director']",en,Step Up,45.477802,['United States of America'],2006-08-11,114194847,104.0,['English'],Released,Step Up,6.7,1060,9762,"['Channing Tatum', 'Jenna Dewan', 'Damaine Radcliff']",['Anne Fletcher'],102194847
12000000,"['Animation', 'Comedy']",3179,"['washington d.c.', 'casino', 'hotel', 'sun', 'television', 'sperm', 'based on tv series', 'las vegas', 'swat team', 'adult animation', 'road movie']",en,Beavis and Butt-Head Do America,12.60629,['United States of America'],1996-12-15,0,81.0,"['Český', 'English']",Released,Beavis and Butt-Head Do America,6.5,168,3179,"['Mike Judge', 'Bruce Willis', 'Demi Moore']",['Mike Judge'],-12000000
